timestamp,direction,srcIP,srcPort,dstIP,dstPort,packetsize,frac
1413296675.906154,s2c,173.194.68.19,443,10.0.2.15,55518,1430,0.565643789476
1413296675.906556,s2c,173.194.68.19,443,10.0.2.15,55518,635,0.566360115754
1413296675.906879,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.566678204696
1413296675.909586,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.566700746432
1413296675.913631,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.566721284458
1413296675.913739,c2s,10.0.2.15,55518,173.194.68.19,443,1400,0.56745263856
1413296675.932424,c2s,10.0.2.15,55518,173.194.68.19,443,2920,0.568153937014
1413296675.932664,c2s,10.0.2.15,55518,173.194.68.19,443,150,0.569616645219
1413296675.932942,c2s,10.0.2.15,55518,173.194.68.19,443,37,0.569691784339
1413296675.937433,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.569710318655
1413296675.937551,c2s,10.0.2.15,55518,173.194.68.19,443,257,0.570441672757
1413296675.966462,s2c,173.194.68.19,443,10.0.2.15,55518,182,0.570570411116
1413296675.987709,s2c,173.194.68.19,443,10.0.2.15,55518,5780,0.570661579915
1413296675.988240,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.573556940676
1413296675.988654,s2c,173.194.68.19,443,10.0.2.15,55518,951,0.577854898344
1413296675.988802,s2c,173.194.68.19,443,10.0.2.15,55518,41,0.578331280366
1413296675.990540,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.578351818392
1413296676.041930,s2c,173.194.68.19,443,10.0.2.15,55518,414,0.578372356418
1413296676.042296,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.578579740389
1413296676.087730,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.578600278415
1413296676.089266,s2c,173.194.68.19,443,10.0.2.15,55518,3381,0.578622820152
1413296676.090466,s2c,173.194.68.19,443,10.0.2.15,55518,8266,0.580316455918
1413296676.090539,s2c,173.194.68.19,443,10.0.2.15,55518,5563,0.584457122362
1413296676.091332,s2c,173.194.68.19,443,10.0.2.15,55518,94,0.587243781862
1413296676.092081,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.587290869044
1413296676.132105,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.58731140707
1413296676.132219,c2s,10.0.2.15,55518,173.194.68.19,443,246,0.588042761172
1413296676.154458,c2s,10.0.2.15,55518,173.194.68.19,443,2920,0.588165989329
1413296676.154557,c2s,10.0.2.15,55518,173.194.68.19,443,158,0.589628697533
1413296676.154696,c2s,10.0.2.15,55518,173.194.68.19,443,37,0.589707844073
1413296676.162254,c2s,10.0.2.15,55518,173.194.68.19,443,2920,0.58972637839
1413296676.162361,c2s,10.0.2.15,55518,173.194.68.19,443,119,0.591189086594
1413296676.162457,c2s,10.0.2.15,55518,173.194.68.19,443,44,0.591248696962
1413296676.182738,s2c,173.194.68.19,443,10.0.2.15,55518,4316,0.591270737771
1413296676.183618,s2c,173.194.68.19,443,10.0.2.15,55518,41,0.593432740719
1413296676.183810,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.593453278746
1413296676.205865,s2c,173.194.68.19,443,10.0.2.15,55518,138,0.593473816772
1413296676.206312,s2c,173.194.68.19,443,10.0.2.15,55518,2628,0.593542944762
1413296676.206905,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.594859382146
1413296676.219038,s2c,173.194.68.19,443,10.0.2.15,55518,327,0.594879920172
1413296676.219609,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.595043723454
1413296676.347028,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.59506426148
1413296676.347133,c2s,10.0.2.15,55518,173.194.68.19,443,496,0.595795615582
1413296676.361606,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.596044075606
1413296676.361687,c2s,10.0.2.15,55518,173.194.68.19,443,978,0.596775429708
1413296676.361808,c2s,10.0.2.15,55518,173.194.68.19,443,37,0.597265336771
1413296676.414446,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.597283871087
1413296676.414548,c2s,10.0.2.15,55518,173.194.68.19,443,816,0.598015225189
1413296676.425682,s2c,173.194.68.19,443,10.0.2.15,55518,63,0.598423982003
1413296676.426430,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.598455540433
1413296676.426711,s2c,173.194.68.19,443,10.0.2.15,55518,8556,0.602753498102
1413296676.427237,s2c,173.194.68.19,443,10.0.2.15,55518,11440,0.607039433511
1413296676.427321,s2c,173.194.68.19,443,10.0.2.15,55518,5680,0.612770043736
1413296676.428180,s2c,173.194.68.19,443,10.0.2.15,55518,2900,0.61561531175
1413296676.428188,s2c,173.194.68.19,443,10.0.2.15,55518,4290,0.617068001405
1413296676.429280,s2c,173.194.68.19,443,10.0.2.15,55518,7150,0.619216980239
1413296676.429591,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.622798611629
1413296676.429731,s2c,173.194.68.19,443,10.0.2.15,55518,5730,0.622821153365
1413296676.430674,s2c,173.194.68.19,443,10.0.2.15,55518,12052,0.625691467753
1413296676.431632,s2c,173.194.68.19,443,10.0.2.15,55518,9398,0.631728645587
1413296676.431689,s2c,173.194.68.19,443,10.0.2.15,55518,7150,0.636436361924
1413296676.432122,s2c,173.194.68.19,443,10.0.2.15,55518,7150,0.640017993315
1413296676.432511,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.643599624705
1413296676.432617,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.643622166441
1413296676.433152,s2c,173.194.68.19,443,10.0.2.15,55518,14300,0.64792012411
1413296676.433801,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.655083386891
1413296676.434257,s2c,173.194.68.19,443,10.0.2.15,55518,4290,0.659381344559
1413296676.434577,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.661530323394
1413296676.434942,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.66155286513
1413296676.435195,s2c,173.194.68.19,443,10.0.2.15,55518,4290,0.665850822798
1413296676.436073,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.667999801633
1413296676.436226,s2c,173.194.68.19,443,10.0.2.15,55518,4290,0.672297759301
1413296676.439940,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.674446738136
1413296676.440144,s2c,173.194.68.19,443,10.0.2.15,55518,6604,0.678744695804
1413296676.440659,c2s,10.0.2.15,55518,173.194.68.19,443,1332,0.682052820798
1413296676.442188,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.682720056184
1413296676.443489,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.68274259792
1413296676.475080,s2c,173.194.68.19,443,10.0.2.15,55518,113,0.682763135946
1413296676.480903,s2c,173.194.68.19,443,10.0.2.15,55518,449,0.68281974075
1413296676.481403,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.683044657183
1413296676.497737,s2c,173.194.68.19,443,10.0.2.15,55518,71,0.683065195209
1413296676.498142,s2c,173.194.68.19,443,10.0.2.15,55518,8268,0.683100761059
1413296676.498401,s2c,173.194.68.19,443,10.0.2.15,55518,2142,0.687242429358
1413296676.519273,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.688315415993
1413296676.519773,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.688335954019
1413296676.519853,c2s,10.0.2.15,55518,173.194.68.19,443,246,0.689067308121
1413296676.571605,s2c,173.194.68.19,443,10.0.2.15,55518,143,0.689190536278
1413296676.572058,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.689262168906
1413296676.572379,s2c,173.194.68.19,443,10.0.2.15,55518,3492,0.693560126574
1413296676.572910,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.69530936529
1413296676.573106,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.695331907026
1413296676.582229,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.695352445052
1413296676.582343,c2s,10.0.2.15,55518,173.194.68.19,443,448,0.696083799154
1413296676.664198,s2c,173.194.68.19,443,10.0.2.15,55518,7212,0.696308214659
1413296676.664692,s2c,173.194.68.19,443,10.0.2.15,55518,8555,0.699920903553
1413296676.665321,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.704206338035
1413296676.665720,s2c,173.194.68.19,443,10.0.2.15,55518,7833,0.708504295703
1413296676.666017,s2c,173.194.68.19,443,10.0.2.15,55518,1430,0.712428060554
1413296676.666426,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.713144386832
1413296676.666796,s2c,173.194.68.19,443,10.0.2.15,55518,6440,0.717442344501
1413296676.667173,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.72066831739
1413296676.667624,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.724966275058
1413296676.668270,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.729264232727
1413296676.668543,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.733562190396
1413296676.668675,c2s,10.0.2.15,55518,173.194.68.19,443,61,0.737860148064
1413296676.669713,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.73789070464
1413296676.670142,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.742188662308
1413296676.670378,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.746486619977
1413296676.672175,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.750784577646
1413296676.672665,s2c,173.194.68.19,443,10.0.2.15,55518,28600,0.755082535314
1413296676.673633,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.769409060876
1413296676.673989,s2c,173.194.68.19,443,10.0.2.15,55518,5720,0.773707018545
1413296676.674151,c2s,10.0.2.15,55518,173.194.68.19,443,61,0.776572323657
1413296676.674407,s2c,173.194.68.19,443,10.0.2.15,55518,7150,0.776602880233
1413296676.780827,s2c,173.194.68.19,443,10.0.2.15,55518,6210,0.780184511623
1413296676.783539,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.783295271195
1413296676.879179,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.783315809221
1413296676.879719,c2s,10.0.2.15,55518,173.194.68.19,443,239,0.784047163323
1413296676.929598,s2c,173.194.68.19,443,10.0.2.15,55518,5354,0.784166884988
1413296676.930488,s2c,173.194.68.19,443,10.0.2.15,55518,41,0.786848850647
1413296676.930721,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.786869388673
1413296676.936110,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.786889926699
1413296676.936573,c2s,10.0.2.15,55518,173.194.68.19,443,249,0.787621280801
1413296676.995875,s2c,173.194.68.19,443,10.0.2.15,55518,8639,0.787746011741
1413296676.997365,s2c,173.194.68.19,443,10.0.2.15,55518,4290,0.79207352413
1413296676.997938,s2c,173.194.68.19,443,10.0.2.15,55518,12031,0.794222502964
1413296676.998318,s2c,173.194.68.19,443,10.0.2.15,55518,7968,0.800249161322
1413296676.998699,s2c,173.194.68.19,443,10.0.2.15,55518,4685,0.804240551381
1413296676.999793,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.806587396565
1413296676.999962,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.806609938301
1413296679.074414,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.806630476327
1413296679.075044,c2s,10.0.2.15,55518,173.194.68.19,443,246,0.807361830429
1413296679.098641,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.807485058586
1413296679.099231,c2s,10.0.2.15,55518,173.194.68.19,443,767,0.808216412688
1413296679.119351,s2c,173.194.68.19,443,10.0.2.15,55518,1250,0.808600624055
1413296679.119716,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.809226783389
1413296679.175073,s2c,173.194.68.19,443,10.0.2.15,55518,355,0.809247321416
1413296679.176196,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.809425150666
1413296679.232258,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.809445688693
1413296679.233087,c2s,10.0.2.15,55518,173.194.68.19,443,1201,0.810177042795
1413296679.234566,c2s,10.0.2.15,55518,173.194.68.19,443,56,0.810778656683
1413296679.276668,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.810806708621
1413296679.276783,c2s,10.0.2.15,55518,173.194.68.19,443,239,0.811538062723
1413296679.321957,s2c,173.194.68.19,443,10.0.2.15,55518,877,0.811657784388
1413296679.322516,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.812097097777
1413296679.402882,s2c,173.194.68.19,443,10.0.2.15,55518,136,0.812117635803
1413296679.403810,s2c,173.194.68.19,443,10.0.2.15,55518,1020,0.812185761938
1413296679.405217,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.812696707955
1413296679.958719,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.812717245981
1413296679.959150,c2s,10.0.2.15,55518,173.194.68.19,443,1067,0.813448600083
1413296679.959568,c2s,10.0.2.15,55518,173.194.68.19,443,37,0.813983089691
1413296680.029213,s2c,173.194.68.19,443,10.0.2.15,55518,77,0.814001624007
1413296680.030016,s2c,173.194.68.19,443,10.0.2.15,55518,1175,0.814040195422
1413296680.031320,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.814628785196
1413296681.132094,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.814649323222
1413296681.132942,c2s,10.0.2.15,55518,173.194.68.19,443,692,0.815380677324
1413296681.193582,s2c,173.194.68.19,443,10.0.2.15,55518,248,0.815727319131
1413296681.194490,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.815851549143
1413296682.219882,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.815872087169
1413296682.220659,c2s,10.0.2.15,55518,173.194.68.19,443,991,0.816603441272
1413296682.220923,c2s,10.0.2.15,55518,173.194.68.19,443,56,0.817099860392
1413296682.397297,s2c,173.194.68.19,443,10.0.2.15,55518,1047,0.81712791233
1413296682.398827,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.817652383388
1413296688.124484,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.817672921414
1413296688.124538,c2s,10.0.2.15,55518,173.194.68.19,443,1181,0.818404275516
1413296688.125658,c2s,10.0.2.15,55518,173.194.68.19,443,56,0.818995870855
1413296688.312668,s2c,173.194.68.19,443,10.0.2.15,55518,1093,0.819023922793
1413296688.313466,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.819571436515
1413296688.868241,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.819591974541
1413296688.868735,c2s,10.0.2.15,55518,173.194.68.19,443,820,0.820323328643
1413296689.015146,s2c,173.194.68.19,443,10.0.2.15,55518,151,0.820734089166
1413296689.015700,s2c,173.194.68.19,443,10.0.2.15,55518,4935,0.820809729214
1413296689.016370,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.823281806264
1413296690.308680,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.82330234429
1413296690.309371,c2s,10.0.2.15,55518,173.194.68.19,443,572,0.824033698393
1413296690.323547,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.824320228904
1413296690.324233,c2s,10.0.2.15,55518,173.194.68.19,443,286,0.825051583006
1413296690.371733,s2c,173.194.68.19,443,10.0.2.15,55518,728,0.825194848262
1413296690.372220,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.825559523458
1413296690.378242,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.825580061484
1413296690.378911,c2s,10.0.2.15,55518,173.194.68.19,443,734,0.826311415586
1413296690.387398,s2c,173.194.68.19,443,10.0.2.15,55518,134,0.826679096347
1413296690.390882,s2c,173.194.68.19,443,10.0.2.15,55518,8538,0.826746220627
1413296690.392995,s2c,173.194.68.19,443,10.0.2.15,55518,5664,0.831023139342
1413296690.394134,s2c,173.194.68.19,443,10.0.2.15,55518,8931,0.833860392517
1413296690.394882,s2c,173.194.68.19,443,10.0.2.15,55518,4234,0.838334175726
1413296690.396542,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.840455102623
1413296690.396553,s2c,173.194.68.19,443,10.0.2.15,55518,5342,0.844753060291
1413296690.396584,s2c,173.194.68.19,443,10.0.2.15,55518,8216,0.847429014821
1413296690.396595,s2c,173.194.68.19,443,10.0.2.15,55518,5720,0.851544634892
1413296690.396622,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.854409940004
1413296690.396630,s2c,173.194.68.19,443,10.0.2.15,55518,5720,0.858707897673
1413296690.396636,s2c,173.194.68.19,443,10.0.2.15,55518,4260,0.861573202785
1413296690.396641,s2c,173.194.68.19,443,10.0.2.15,55518,453,0.863707153795
1413296690.396646,s2c,173.194.68.19,443,10.0.2.15,55518,4260,0.863934073938
1413296690.396651,s2c,173.194.68.19,443,10.0.2.15,55518,1404,0.866068024948
1413296690.396670,s2c,173.194.68.19,443,10.0.2.15,55518,1420,0.866771327112
1413296690.396786,s2c,173.194.68.19,443,10.0.2.15,55518,6793,0.867482644116
1413296690.396792,s2c,173.194.68.19,443,10.0.2.15,55518,718,0.8708854444
1413296690.396798,s2c,173.194.68.19,443,10.0.2.15,55518,2840,0.871245110322
1413296690.399083,s2c,173.194.68.19,443,10.0.2.15,55518,1394,0.872667744329
1413296690.399104,s2c,173.194.68.19,443,10.0.2.15,55518,19358,0.873366037218
1413296690.399165,s2c,173.194.68.19,443,10.0.2.15,55518,27509,0.883062991128
1413296690.404532,c2s,10.0.2.15,55518,173.194.68.19,443,61,0.896843004823
1413296690.407904,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.896873561399
1413296690.408402,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.896894099425
1413296690.408488,c2s,10.0.2.15,55518,173.194.68.19,443,1286,0.897625453527
1413296690.408771,c2s,10.0.2.15,55518,173.194.68.19,443,37,0.89826964625
1413296690.409112,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.898288180566
1413296690.409188,c2s,10.0.2.15,55518,173.194.68.19,443,907,0.899019534668
1413296690.435162,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.899473875881
1413296690.435273,c2s,10.0.2.15,55518,173.194.68.19,443,1101,0.900205229983
1413296690.487117,s2c,173.194.68.19,443,10.0.2.15,55518,1087,0.900756751125
1413296690.487740,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.901301259282
1413296690.510379,s2c,173.194.68.19,443,10.0.2.15,55518,267,0.901321797308
1413296690.510809,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.901455544941
1413296690.649170,s2c,173.194.68.19,443,10.0.2.15,55518,348,0.901476082968
1413296690.649676,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.901650405726
1413296690.759889,s2c,173.194.68.19,443,10.0.2.15,55518,187,0.901670943752
1413296690.760326,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.901764617189
1413296690.932488,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.901785155215
1413296690.933798,c2s,10.0.2.15,55518,173.194.68.19,443,1431,0.902516509317
1413296690.935109,c2s,10.0.2.15,55518,173.194.68.19,443,56,0.903233336523
1413296691.190008,s2c,173.194.68.19,443,10.0.2.15,55518,1104,0.903261388461
1413296691.191632,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.903814412385
1413296693.595508,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.903834950411
1413296693.595610,c2s,10.0.2.15,55518,173.194.68.19,443,996,0.904566304513
1413296693.595737,c2s,10.0.2.15,55518,173.194.68.19,443,56,0.90506522827
1413296693.760326,s2c,173.194.68.19,443,10.0.2.15,55518,1053,0.905093280208
1413296693.760978,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.905620756831
1413296700.610875,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.905641294857
1413296700.611180,c2s,10.0.2.15,55518,173.194.68.19,443,734,0.90637264896
1413296700.620913,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.90674032972
1413296700.621047,c2s,10.0.2.15,55518,173.194.68.19,443,1422,0.907471683823
1413296700.621337,c2s,10.0.2.15,55518,173.194.68.19,443,37,0.908184002681
1413296700.668349,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.908202536997
1413296700.669017,c2s,10.0.2.15,55518,173.194.68.19,443,1237,0.908933891099
1413296700.759069,s2c,173.194.68.19,443,10.0.2.15,55518,262,0.909553538376
1413296700.759470,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.909684781373
1413296700.786008,s2c,173.194.68.19,443,10.0.2.15,55518,168,0.909705319399
1413296700.786747,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.909789475213
1413296700.790522,s2c,173.194.68.19,443,10.0.2.15,55518,227,0.90981001324
1413296700.791028,s2c,173.194.68.19,443,10.0.2.15,55518,41,0.909923723775
1413296700.791222,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.909944261801
1413296700.887516,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.909964799827
1413296700.887611,c2s,10.0.2.15,55518,173.194.68.19,443,1439,0.910696153929
1413296700.887795,c2s,10.0.2.15,55518,173.194.68.19,443,37,0.911416988554
1413296700.988865,s2c,173.194.68.19,443,10.0.2.15,55518,1020,0.911435522871
1413296700.989326,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.911946468887
1413296700.991472,c2s,10.0.2.15,55518,173.194.68.19,443,2920,0.911967006913
1413296700.991591,c2s,10.0.2.15,55518,173.194.68.19,443,171,0.913429715118
1413296700.991721,c2s,10.0.2.15,55518,173.194.68.19,443,56,0.913515373714
1413296701.182676,s2c,173.194.68.19,443,10.0.2.15,55518,1180,0.913543425653
1413296701.183558,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.914134520064
1413296703.243316,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.91415505809
1413296703.244611,c2s,10.0.2.15,55518,173.194.68.19,443,1219,0.914886412192
1413296703.245929,c2s,10.0.2.15,55518,173.194.68.19,443,56,0.915497042775
1413296703.419565,s2c,173.194.68.19,443,10.0.2.15,55518,67,0.915525094713
1413296703.420490,s2c,173.194.68.19,443,10.0.2.15,55518,1022,0.915558656853
1413296703.421816,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.916070604725
1413296704.343786,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.916091142751
1413296704.344562,c2s,10.0.2.15,55518,173.194.68.19,443,767,0.916822496853
1413296704.424994,s2c,173.194.68.19,443,10.0.2.15,55518,263,0.91720670822
1413296704.425408,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.917338452144
1413296704.443378,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.91735899017
1413296704.443484,c2s,10.0.2.15,55518,173.194.68.19,443,1327,0.918090344272
1413296704.443551,c2s,10.0.2.15,55518,173.194.68.19,443,56,0.918755075021
1413296704.633835,s2c,173.194.68.19,443,10.0.2.15,55518,57,0.91878312696
1413296704.638224,s2c,173.194.68.19,443,10.0.2.15,55518,1055,0.918811679825
1413296704.638648,s2c,173.194.68.19,443,10.0.2.15,55518,41,0.919340158303
1413296704.639075,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.919360696329
1413296707.456689,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.919381234355
1413296707.456872,c2s,10.0.2.15,55518,173.194.68.19,443,1068,0.920112588458
1413296707.456926,c2s,10.0.2.15,55518,173.194.68.19,443,56,0.920647578993
1413296707.623547,s2c,173.194.68.19,443,10.0.2.15,55518,1063,0.920675630931
1413296707.625088,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.921208116828
1413296730.905465,s2c,173.194.68.19,443,10.0.2.15,55518,58,0.921228654854
1413296737.371539,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.921257708648
1413296737.372315,c2s,10.0.2.15,55518,173.194.68.19,443,529,0.92198906275
1413296737.416016,s2c,173.194.68.19,443,10.0.2.15,55518,2114,0.92225405338
1413296737.417262,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.923313014046
1413296738.695055,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.923333552072
1413296738.696090,c2s,10.0.2.15,55518,173.194.68.19,443,1214,0.924064906174
1413296738.697010,c2s,10.0.2.15,55518,173.194.68.19,443,56,0.924673032119
1413296738.864163,s2c,173.194.68.19,443,10.0.2.15,55518,1352,0.924701084057
1413296738.865446,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.925378337993
1413296740.251991,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.925398876019
1413296740.253547,c2s,10.0.2.15,55518,173.194.68.19,443,967,0.926130230121
1413296740.254379,c2s,10.0.2.15,55518,173.194.68.19,443,37,0.926614626982
1413296740.264671,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.926633161298
1413296740.265385,c2s,10.0.2.15,55518,173.194.68.19,443,767,0.9273645154
1413296740.371393,s2c,173.194.68.19,443,10.0.2.15,55518,1026,0.927748726768
1413296740.371946,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.928262678349
1413296740.372171,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.928285220085
1413296740.419043,s2c,173.194.68.19,443,10.0.2.15,55518,261,0.928305758111
1413296740.419453,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.92843650018
1413296740.438261,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.928457038206
1413296740.439430,c2s,10.0.2.15,55518,173.194.68.19,443,1367,0.929188392308
1413296740.439917,c2s,10.0.2.15,55518,173.194.68.19,443,56,0.929873160156
1413296740.724828,s2c,173.194.68.19,443,10.0.2.15,55518,1105,0.929901212094
1413296740.726255,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.930454736945
1413296745.986303,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.930475274972
1413296745.986889,c2s,10.0.2.15,55518,173.194.68.19,443,1296,0.931206629074
1413296745.988260,c2s,10.0.2.15,55518,173.194.68.19,443,56,0.931855831071
1413296746.186899,s2c,173.194.68.19,443,10.0.2.15,55518,1046,0.931883883009
1413296746.189032,s2c,173.194.68.19,443,10.0.2.15,55518,41,0.93240785314
1413296746.189877,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.932428391166
1413296753.655694,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.932448929192
1413296753.656494,c2s,10.0.2.15,55518,173.194.68.19,443,767,0.933180283295
1413296753.735085,s2c,173.194.68.19,443,10.0.2.15,55518,267,0.933564494662
1413296753.735577,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.933698242296
1413296754.758492,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.933718780322
1413296754.758789,c2s,10.0.2.15,55518,173.194.68.19,443,1252,0.934450134424
1413296754.758904,c2s,10.0.2.15,55518,173.194.68.19,443,56,0.935077295613
1413296754.946642,s2c,173.194.68.19,443,10.0.2.15,55518,1067,0.935105347551
1413296754.947349,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.935639837158
1413296755.991963,s2c,173.194.68.19,443,10.0.2.15,55518,58,0.935660375185
1413296756.223862,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.935689428978
1413296756.223898,c2s,10.0.2.15,55518,173.194.68.19,443,1211,0.93642078308
1413296756.225418,c2s,10.0.2.15,55518,173.194.68.19,443,56,0.937027406243
1413296756.396661,s2c,173.194.68.19,443,10.0.2.15,55518,67,0.937055458181
1413296756.398038,s2c,173.194.68.19,443,10.0.2.15,55518,1004,0.937089020321
1413296756.399910,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.937591951498
1413296760.680315,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.937612489524
1413296760.681096,c2s,10.0.2.15,55518,173.194.68.19,443,767,0.938343843626
1413296760.770404,s2c,173.194.68.19,443,10.0.2.15,55518,260,0.938728054994
1413296760.771046,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.938858296135
1413296760.927404,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.938878834161
